Full Name,Year,URN,PTRWM_EXP,PTRWM_HIGH,READPROG,WRITPROG,MATPROG,READ_AVERAGE,GPS_AVERAGE,MAT_AVERAGE,Grade,%exp_norm,%high_norm,norm_%,READ_norm,WRIT_norm,MAT_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,appl/plc,weightedPref,log_WP,%exp_norm,%high_norm,READPROG_norm,WRITPROG_norm,MATPROG_norm,READ_norm,WRIT_norm,MAT_norm,pred_WP,resid_WP,pred_log_WP,resid_log_WP,pca_1,pca,pca_2,Latitude,Longitude,Easting,Northing
St Joseph's Catholic Primary (Waltham Cross) **,2018,117429,0.98,0.24,4.4,4.1,3.2,110,111,109,2,2.01274066,1.243832548,1.819314641,1.468995698,1.4436465,1.385955112,1.837961362,1.920019888,1.450186522,2.533333333,3.466666667,1.243193517,2.01274066,1.243832548,1.837961362,1.920019888,1.450186522,1.468995698,1.4436465,1.385955112,3.451373868,0.015292799,1.212647709,0.030545808,-4.432883979,4.432883979,0.893544873,51.691528,-0.02784,536413,201038
St Joseph's Catholic Primary (Waltham Cross) **,2018,117429,0.68,0.08,0.9,-0.9,0.5,107,108,106,2,0.034887415,-0.543755058,-0.2842836,0.443602416,0.421586623,0.31327636,0.270535151,-0.349073411,0.298463798,2.533333333,3.466666667,1.243193517,0.034887415,-0.543755058,0.270535151,-0.349073411,0.298463798,0.443602416,0.421586623,0.31327636,2.725768752,0.740897914,0.924567115,0.318626402,-0.401077033,0.401077033,-0.440199012,51.691528,-0.02784,536413,201038
St Joseph's Catholic Primary (Waltham Cross) **,2018,117429,0.52,0,-2.6,-3.4,-0.8,104,107,104,2,-1.019967649,-1.437548861,-1.372914252,-0.581790866,0.080899997,-0.401842808,-1.29689106,-1.483620061,-0.256069365,2.533333333,3.466666667,1.243193517,-1.019967649,-1.437548861,-1.29689106,-1.483620061,-0.256069365,-0.581790866,0.080899997,-0.401842808,2.275130577,1.19153609,0.745654218,0.497539299,2.102882887,-2.102882887,-1.068556691,51.691528,-0.02784,536413,201038
St Joseph's Catholic Primary (Waltham Cross) **,2020,117429,0.5,0.07,-1.3,-2.2,-2.1,101,104,102,2,-1.151824532,-0.655479283,-1.009666936,-1.607184148,-0.94115988,-1.116961976,-0.714704181,-0.939037669,-0.810602528,2.866666667,3.233333333,1.173513597,-1.151824532,-0.655479283,-0.714704181,-0.939037669,-0.810602528,-1.607184148,-0.94115988,-1.116961976,2.146168668,1.087164666,0.69445361,0.479059987,2.819456558,-2.819456558,0.044685879,51.691528,-0.02784,536413,201038
Christ Church (C of E) VA Primary & Nursery (Ware) **,2019,117473,0.78,0.02,1.2,1.8,-1.4,107,107,104,2,0.69417183,-1.21410041,-0.290462894,0.443602416,0.080899997,-0.401842808,0.404885969,0.87623697,-0.512007748,3.355555556,3.533333333,1.262241712,0.69417183,-1.21410041,0.404885969,0.87623697,-0.512007748,0.443602416,0.080899997,-0.401842808,2.666047192,0.867286141,0.900856391,0.361385321,-0.069235653,0.069235653,0.421566608,51.811423,-0.027281,536091,214372
Christ Church (C of E) VA Primary & Nursery (Ware) **,2018,117473,0.67,0.09,3.1,0.9,-2.1,108,107,103,2,-0.031041027,-0.432030833,-0.258699363,0.785400177,0.080899997,-0.759402392,1.255774484,0.467800176,-0.810602528,2.688888889,2.577777778,0.946927701,-0.031041027,-0.432030833,1.255774484,0.467800176,-0.810602528,0.785400177,0.080899997,-0.759402392,2.677257759,-0.099479981,0.905307224,0.041620477,-0.131526893,0.131526893,0.192660237,51.811423,-0.027281,536091,214372
Christ Church (C of E) VA Primary & Nursery (Ware) **,2020,117473,0.59,0.02,2.6,-0.1,-1.8,106,106,102,2,-0.558468559,-1.21410041,-0.990261994,0.101804655,-0.259786629,-1.116961976,1.031856454,0.013981517,-0.682633336,2.955555556,2.822222222,1.037524597,-0.558468559,-1.21410041,1.031856454,0.013981517,-0.682633336,0.101804655,-0.259786629,-1.116961976,2.47333977,0.348882452,0.824347465,0.213177132,1.001538389,-1.001538389,0.318040571,51.811423,-0.027281,536091,214372
Priors Wood Primary School,2019,117271,0.38,0.1,-1.3,-6.6,-5.1,104,103,100,2,-1.94296583,-0.320306607,-1.26439801,-0.581790866,-1.281846506,-1.832081144,-0.714704181,-2.935839772,-2.090294443,3.133333333,2.5,0.916290732,-1.94296583,-0.320306607,-0.714704181,-2.935839772,-2.090294443,-0.581790866,-1.281846506,-1.832081144,1.942479691,0.557520309,0.613584774,0.302705958,3.95124934,-3.95124934,-1.983455512,51.817244,-0.013591,537017,215045
Priors Wood Primary School,2018,117271,0.69,0.17,0.1,-0.1,-1.9,107,108,104,2,0.100815856,0.46176297,0.314289847,0.443602416,0.421586623,-0.401842808,-0.087733697,0.013981517,-0.725289734,2.3,2.466666667,0.902867712,0.100815856,0.46176297,-0.087733697,0.013981517,-0.725289734,0.443602416,0.421586623,-0.401842808,2.668520725,-0.201854058,0.901838436,0.001029275,-0.082979779,0.082979779,-0.45655735,51.817244,-0.013591,537017,215045
Priors Wood Primary School,2020,117271,0.62,0.03,1.8,0.9,-3,107,107,103,2,-0.360683234,-1.102376185,-0.817351631,0.443602416,0.080899997,-0.759402392,0.673587606,0.467800176,-1.194510102,2.033333333,1.7,0.530628251,-0.360683234,-1.102376185,0.673587606,0.467800176,-1.194510102,0.443602416,0.080899997,-0.759402392,2.53105114,-0.83105114,0.847260101,-0.31663185,0.680866581,-0.680866581,0.131761415,51.817244,-0.013591,537017,215045
Sacred Heart Catholic Primary (Ware) **,2019,117493,0.69,0.21,0.1,2.1,-0.3,106,109,105,2,0.100815856,0.908659872,0.563952921,0.101804655,0.762273249,-0.044283224,-0.087733697,1.012382568,-0.042787379,2.466666667,2.633333333,0.968250471,0.100815856,0.908659872,-0.087733697,1.012382568,-0.042787379,0.101804655,0.762273249,-0.044283224,2.805701605,-0.172368271,0.95630215,0.011948321,-0.845221956,0.845221956,0.508414573,51.808692,-0.032811,535718,214058
Sacred Heart Catholic Primary (Ware) **,2018,117493,0.71,0.14,0,0.3,-0.2,106,106,105,2,0.232672739,0.126590294,0.200705605,0.101804655,-0.259786629,-0.044283224,-0.132517303,0.19550898,-0.000130982,1.8,1.316666667,0.27510329,0.232672739,0.126590294,-0.132517303,0.19550898,-0.000130982,0.101804655,-0.259786629,-0.044283224,2.663079855,-1.346413188,0.899678296,-0.624575006,-0.05274772,0.05274772,0.132846767,51.808692,-0.032811,535718,214058
Sacred Heart Catholic Primary (Ware) **,2020,117493,0.71,0.06,3.7,2.1,1.7,107,107,106,2,0.232672739,-0.767203509,-0.298620542,0.443602416,0.080899997,0.31327636,1.52447612,1.012382568,0.810340564,2.166666667,1.933333333,0.659245629,0.232672739,-0.767203509,1.52447612,1.012382568,0.810340564,0.443602416,0.080899997,0.31327636,2.869730885,-0.936397552,0.98172313,-0.322477501,-1.200999078,1.200999078,1.096760889,51.808692,-0.032811,535718,214058
St Catherine's (C of E) Primary School,2019,117410,0.77,0.16,0.1,0.3,0.1,107,108,106,2,0.628243388,0.350038745,0.546526332,0.443602416,0.421586623,0.31327636,-0.087733697,0.19550898,0.12783821,2.55,2.25,0.810930216,0.628243388,0.350038745,-0.087733697,0.19550898,0.12783821,0.443602416,0.421586623,0.31327636,2.810411325,-0.560411325,0.958172009,-0.147241793,-0.871391405,0.871391405,-0.234271487,51.813709,-0.042473,535037,214598
St Catherine's (C of E) Primary School,2018,117410,0.49,0.08,-2.6,-0.2,-4.1,102,103,101,2,-1.217752974,-0.543755058,-0.984082699,-1.265386387,-1.281846506,-1.47452156,-1.29689106,-0.031400349,-1.663730471,0.666666667,0.5,-0.693147181,-1.217752974,-0.543755058,-1.29689106,-0.031400349,-1.663730471,-1.265386387,-1.281846506,-1.47452156,2.071246026,-1.571246026,0.664707735,-1.357854916,3.235762369,-3.235762369,0.400202055,51.813709,-0.042473,535037,214598
St Catherine's (C of E) Primary School,2020,117410,0.72,0.13,1.4,-0.5,1.6,105,105,106,2,0.298601181,0.014866069,0.175121369,-0.239993105,-0.600473254,0.31327636,0.494453181,-0.167545947,0.767684167,2.233333333,2.15,0.765467842,0.298601181,0.014866069,0.494453181,-0.167545947,0.767684167,-0.239993105,-0.600473254,0.31327636,2.711441143,-0.561441143,0.918878751,-0.153410909,-0.321466025,0.321466025,0.356488259,51.813709,-0.042473,535037,214598
Wareside C of E Primary School,2019,117412,0.43,0,1.7,-1.3,-5.2,108,104,100,2,-1.613323623,-1.437548861,-1.704398036,0.785400177,-0.94115988,-1.832081144,0.628804,-0.530600875,-2.13295084,1.25,1.375,0.318453731,-1.613323623,-1.437548861,0.628804,-0.530600875,-2.13295084,0.785400177,-0.94115988,-1.832081144,2.196733444,-0.821733444,0.714528897,-0.396075166,2.538494621,-2.538494621,-0.45547488,51.820223,0.018462,539217,215437
Wareside C of E Primary School,2020,117412,0.38,0.13,1.1,-5.1,1.1,105,108,106,2,-1.94296583,0.014866069,-1.077150705,-0.239993105,0.421586623,0.31327636,0.360102363,-2.255111783,0.554402181,1.125,1,0,-1.94296583,0.014866069,0.360102363,-2.255111783,0.554402181,-0.239993105,0.421586623,0.31327636,2.517067636,-1.517067636,0.841708354,-0.841708354,0.758565577,-0.758565577,-1.335663592,51.820223,0.018462,539217,215437
Cassiobury Infant & Nursery School,2019,117167,0.78,0.19,-0.6,-0.1,-0.5,108,110,108,1,0.69417183,0.685211421,0.770605168,0.785400177,1.102959875,1.028395528,-0.401218939,0.013981517,-0.128100173,3.422222222,3.155555556,1.149164568,0.69417183,0.685211421,-0.401218939,0.013981517,-0.128100173,0.785400177,1.102959875,1.028395528,2.91347304,0.242082516,0.999089692,0.150074876,-1.44405128,1.44405128,-0.964605226,51.666895,-0.422109,509222,197636
Cassiobury Infant & Nursery School,2018,117167,0.67,0.12,-0.2,1.8,0,105,107,106,1,-0.031041027,-0.096858157,-0.071452058,-0.239993105,0.080899997,0.31327636,-0.222084515,0.87623697,0.085181813,3.366666667,3.211111111,1.166617018,-0.031041027,-0.096858157,-0.222084515,0.87623697,0.085181813,-0.239993105,0.080899997,0.31327636,2.685802451,0.52530866,0.908699647,0.25791737,-0.179005263,0.179005263,0.682038632,51.666895,-0.422109,509222,197636
Cassiobury Infant & Nursery School,2020,117167,0.78,0.16,0.1,-2.1,1.5,108,111,109,1,0.69417183,0.350038745,0.583357863,0.785400177,1.4436465,1.385955112,-0.087733697,-0.893655803,0.72502777,3.311111111,2.888888889,1.060871961,0.69417183,0.350038745,-0.087733697,-0.893655803,0.72502777,0.785400177,1.4436465,1.385955112,2.976904508,-0.088015619,1.024273327,0.036598633,-1.796506669,1.796506669,-1.479426187,51.666895,-0.422109,509222,197636
Central Primary School,2019,117156,0.71,0.13,2.9,5.4,1.5,106,109,104,2,0.232672739,0.014866069,0.138289837,0.101804655,0.762273249,-0.401842808,1.166207272,2.509984146,0.72502777,2.566666667,2.166666667,0.773189888,0.232672739,0.014866069,1.166207272,2.509984146,0.72502777,0.101804655,0.762273249,-0.401842808,2.92441726,-0.757750593,1.003434779,-0.230244891,-1.504862571,1.504862571,2.238517644,51.65582,-0.391801,511345,196450
Central Primary School,2018,117156,0.68,0.03,1.9,3.2,2.4,104,109,105,2,0.034887415,-1.102376185,-0.596362441,-0.581790866,0.762273249,-0.044283224,0.718371212,1.511583094,1.108935345,2.783333333,2.383333333,0.868500068,0.034887415,-1.102376185,0.718371212,1.511583094,1.108935345,-0.581790866,0.762273249,-0.044283224,2.777183187,-0.393849854,0.944979735,-0.076479667,-0.686760074,0.686760074,1.721918874,51.65582,-0.391801,511345,196450
Central Primary School,2020,117156,0.56,0.13,-0.8,4.4,0.2,102,106,104,2,-0.756253883,0.014866069,-0.414183137,-1.265386387,-0.259786629,-0.401842808,-0.490786151,2.056165486,0.170494607,2.566666667,2.516666667,0.922935275,-0.756253883,0.014866069,-0.490786151,2.056165486,0.170494607,-1.265386387,-0.259786629,-0.401842808,2.536145419,-0.019478753,0.849282637,0.073652637,0.652560344,-0.652560344,2.259275247,51.65582,-0.391801,511345,196450
Chater Infant School,2019,117158,0.65,0.07,-1.1,2,0.7,103,107,104,1,-0.16289791,-0.655479283,-0.457193963,-0.923588627,0.080899997,-0.401842808,-0.625136969,0.967000702,0.383776593,3.116666667,3.05,1.115141591,-0.16289791,-0.655479283,-0.625136969,0.967000702,0.383776593,-0.923588627,0.080899997,-0.401842808,2.542858236,0.507141764,0.851947768,0.263193823,0.615260743,-0.615260743,1.17982095,51.653832,-0.402945,510579,196212
Chater Infant School,2018,117158,0.65,0.1,-1.1,2.4,0.7,103,107,105,1,-0.16289791,-0.320306607,-0.269946658,-0.923588627,0.080899997,-0.044283224,-0.625136969,1.148528166,0.383776593,2.933333333,2.966666667,1.087438988,-0.16289791,-0.320306607,-0.625136969,1.148528166,0.383776593,-0.923588627,0.080899997,-0.044283224,2.59623449,0.370432177,0.873139271,0.214299717,0.318676905,-0.318676905,1.248041148,51.653832,-0.402945,510579,196212
Chater Infant School,2020,117158,0.67,0.14,-0.9,0.9,-0.8,104,106,104,1,-0.031041027,0.126590294,0.053379479,-0.581790866,-0.259786629,-0.401842808,-0.535569757,0.467800176,-0.256069365,2.933333333,2.716666667,0.999405639,-0.031041027,0.126590294,-0.535569757,0.467800176,-0.256069365,-0.581790866,-0.259786629,-0.401842808,2.543276712,0.173389955,0.852113911,0.147291727,0.612935495,-0.612935495,0.528371037,51.653832,-0.402945,510579,196212
Coates Way JMI and Nursery School,2019,117340,0.81,0.16,1.8,1,0.1,108,108,106,2,0.891957154,0.350038745,0.693852458,0.785400177,0.421586623,0.31327636,0.673587606,0.513182042,0.12783821,2.833333333,2.633333333,0.968250471,0.891957154,0.350038745,0.673587606,0.513182042,0.12783821,0.785400177,0.421586623,0.31327636,2.912575634,-0.279242301,0.998733403,-0.030482932,-1.43906487,1.43906487,0.003091026,51.694673,-0.379283,512115,200790
Coates Way JMI and Nursery School,2018,117340,0.67,0.13,-3.6,-0.5,0.2,102,107,106,2,-0.031041027,0.014866069,-0.009036289,-1.265386387,0.080899997,0.31327636,-1.74472712,-0.167545947,0.170494607,2.933333333,2.8,1.029619417,-0.031041027,0.014866069,-1.74472712,-0.167545947,0.170494607,-1.265386387,0.080899997,0.31327636,2.489663493,0.310336507,0.830828328,0.198791089,0.910836025,-0.910836025,-0.034199147,51.694673,-0.379283,512115,200790
Coates Way JMI and Nursery School,2020,117340,0.76,0.07,-0.2,-0.8,2.1,105,106,108,2,0.562314947,-0.655479283,-0.052047115,-0.239993105,-0.259786629,1.028395528,-0.222084515,-0.303691545,0.980966153,3.266666667,3.233333333,1.173513597,0.562314947,-0.655479283,-0.222084515,-0.303691545,0.980966153,-0.239993105,-0.259786629,1.028395528,2.727391582,0.505941751,0.925211413,0.248302184,-0.410094246,0.410094246,-0.059205272,51.694673,-0.379283,512115,200790
Holywell Primary School,2019,117290,0.44,0.15,-0.1,2.5,-1.1,102,104,101,2,-1.547395181,0.23831452,-0.731329979,-1.265386387,-0.94115988,-1.47452156,-0.177300909,1.193910032,-0.384038556,1.188888889,1.1,0.09531018,-1.547395181,0.23831452,-0.177300909,1.193910032,-0.384038556,-1.265386387,-0.94115988,-1.47452156,2.319439065,-1.219439065,0.763245626,-0.667935447,1.856683865,-1.856683865,1.936874433,51.644275,-0.418327,509538,195126
Holywell Primary School,2018,117290,0.5,0.11,-0.2,2.6,-1.6,101,104,100,2,-1.151824532,-0.208582382,-0.760003863,-1.607184148,-0.94115988,-1.832081144,-0.222084515,1.239291898,-0.597320542,1.155555556,1.144444444,0.134919318,-1.151824532,-0.208582382,-0.222084515,1.239291898,-0.597320542,-1.607184148,-0.94115988,-1.832081144,2.257131862,-1.112687417,0.738508347,-0.60358903,2.202892304,-2.202892304,2.037819878,51.644275,-0.418327,509538,195126
Holywell Primary School,2020,117290,0.58,0.07,-0.6,0.8,0.3,102,105,104,2,-0.624397,-0.655479283,-0.715014684,-1.265386387,-0.600473254,-0.401842808,-0.401218939,0.42241831,0.213151004,1.716666667,1.35,0.300104592,-0.624397,-0.655479283,-0.401218939,0.42241831,0.213151004,-1.265386387,-0.600473254,-0.401842808,2.42115189,-1.07115189,0.803627771,-0.503523179,1.291519058,-1.291519058,1.095493536,51.644275,-0.418327,509538,195126
Kingsway Infant School,2019,117168,0.67,0.07,-0.9,-0.1,-0.3,104,103,104,2,-0.031041027,-0.655479283,-0.3835309,-0.581790866,-1.281846506,-0.401842808,-0.535569757,0.013981517,-0.042787379,2.3,2.116666667,0.749842524,-0.031041027,-0.655479283,-0.535569757,0.013981517,-0.042787379,-0.581790866,-1.281846506,-0.401842808,2.420187115,-0.303520449,0.803244736,-0.053402211,1.296879804,-1.296879804,0.51895179,51.688906,-0.405979,510284,200108
Kingsway Infant School,2018,117168,0.51,0.08,-3.4,-2,-4.4,102,105,101,2,-1.085896091,-0.543755058,-0.910419636,-1.265386387,-0.600473254,-1.47452156,-1.655159908,-0.848273937,-1.791699663,2.55,2.55,0.936093359,-1.085896091,-0.543755058,-1.655159908,-0.848273937,-1.791699663,-1.265386387,-0.600473254,-1.47452156,2.062729956,0.487270044,0.661326675,0.274766684,3.283081702,-3.283081702,-0.539440803,51.688906,-0.405979,510284,200108
Kingsway Infant School,2020,117168,0.8,0.18,0.7,-0.1,0.5,106,105,107,2,0.826028713,0.573487196,0.781852463,0.101804655,-0.600473254,0.670835944,0.180967939,0.013981517,0.298463798,2.466666667,2.633333333,0.968250471,0.826028713,0.573487196,0.180967939,0.013981517,0.298463798,0.101804655,-0.600473254,0.670835944,2.789242183,-0.15590885,0.949767411,0.018483059,-0.753765588,0.753765588,0.014879461,51.688906,-0.405979,510284,200108
Leavesden Green JMI School and Nursery,2019,117324,0.59,0.1,-2,-0.8,-2.5,105,105,104,2,-0.558468559,-0.320306607,-0.490935847,-0.239993105,-0.600473254,-0.401842808,-1.028189424,-0.303691545,-0.981228117,2.75,2.666666667,0.980829253,-0.558468559,-0.320306607,-1.028189424,-0.303691545,-0.981228117,-0.239993105,-0.600473254,-0.401842808,2.37147628,0.295190386,0.783905503,0.19692375,1.567540358,-1.567540358,-0.364997338,51.69207,-0.40853,510100,200456
Leavesden Green JMI School and Nursery,2018,117324,0.55,0.1,-0.3,-1.2,-1.4,106,103,102,2,-0.822182325,-0.320306607,-0.638261973,0.101804655,-1.281846506,-1.116961976,-0.266868121,-0.485219009,-0.512007748,4.733333333,3.7,1.30833282,-0.822182325,-0.320306607,-0.266868121,-0.485219009,-0.512007748,0.101804655,-1.281846506,-1.116961976,2.346931419,1.353068581,0.774160673,0.534172147,1.703923276,-1.703923276,0.015180376,51.69207,-0.40853,510100,200456
Leavesden Green JMI School and Nursery,2020,117324,0.47,0.1,-0.7,0.6,-1.1,103,103,103,2,-1.349609857,-0.320306607,-0.932914226,-0.923588627,-1.281846506,-0.759402392,-0.446002545,0.331654578,-0.384038556,2.366666667,1.983333333,0.684778931,-1.349609857,-0.320306607,-0.446002545,0.331654578,-0.384038556,-0.923588627,-1.281846506,-0.759402392,2.297750741,-0.314417408,0.754634903,-0.069855972,1.977194502,-1.977194502,1.027155952,51.69207,-0.40853,510100,200456
Nascot Wood Infant & Nursery School,2019,117311,0.88,0.23,-0.8,0.2,0.9,108,110,109,1,1.353456245,1.132108323,1.388583557,0.785400177,1.102959875,1.385955112,-0.490786151,0.150127114,0.469089387,6.283333333,6.033333333,1.79729965,1.353456245,1.132108323,-0.490786151,0.150127114,0.469089387,0.785400177,1.102959875,1.385955112,3.04886803,2.984465303,1.05284437,0.74445528,-2.196370211,2.196370211,-0.840096159,51.670331,-0.410854,509992,198035
Nascot Wood Infant & Nursery School,2018,117311,0.9,0.38,0.7,3.2,0.6,110,110,109,1,1.485313128,2.807971704,2.398483146,1.468995698,1.102959875,1.385955112,0.180967939,1.511583094,0.341120196,5.25,4.95,1.599387577,1.485313128,2.807971704,0.180967939,1.511583094,0.341120196,1.468995698,1.102959875,1.385955112,3.295759064,1.654240936,1.150865337,0.448522239,-3.568214155,3.568214155,0.018476601,51.670331,-0.410854,509992,198035
Nascot Wood Infant & Nursery School,2020,117311,0.98,0.45,2.9,1.1,4,112,114,113,1,2.01274066,3.590041281,3.130045777,2.15259122,2.465706378,2.816193449,1.166207272,0.558563908,1.791437699,6.1,5.616666667,1.725738368,2.01274066,3.590041281,1.166207272,0.558563908,1.791437699,2.15259122,2.465706378,2.816193449,3.733408185,1.883258482,1.324621304,0.401117064,-6.000000713,6.000000713,-1.000738664,51.670331,-0.410854,509992,198035
Parkgate Infants & Nursery School,2019,117162,0.64,0.05,-4.1,-3.3,-4.1,103,105,103,1,-0.228826351,-0.878927734,-0.618857031,-0.923588627,-0.600473254,-0.759402392,-1.96864515,-1.438238195,-1.663730471,2.916666667,2.6,0.955511445,-0.228826351,-0.878927734,-1.96864515,-1.438238195,-1.663730471,-0.923588627,-0.600473254,-0.759402392,2.14021496,0.45978504,0.692089862,0.263421583,2.852538185,-2.852538185,-1.380234676,51.674956,-0.393443,511185,198576
Parkgate Infants & Nursery School,2018,117162,0.69,0,-0.7,-2.8,-1.7,106,107,105,2,0.100815856,-1.437548861,-0.746778215,0.101804655,0.080899997,-0.044283224,-0.446002545,-1.211328865,-0.639976939,2.483333333,2.083333333,0.733969175,0.100815856,-1.437548861,-0.446002545,-1.211328865,-0.639976939,0.101804655,0.080899997,-0.044283224,2.465332108,-0.381998774,0.821168253,-0.087199078,1.046032767,-1.046032767,-1.278142103,51.674956,-0.393443,511185,198576
Parkgate Infants & Nursery School,2020,117162,0.57,0.1,-1.7,0.1,-2.3,103,107,103,1,-0.690325442,-0.320306607,-0.56459891,-0.923588627,0.080899997,-0.759402392,-0.893838606,0.104745249,-0.895915322,3,2.666666667,0.980829253,-0.690325442,-0.320306607,-0.893838606,0.104745249,-0.895915322,-0.923588627,0.080899997,-0.759402392,2.368141643,0.298525024,0.782581581,0.198247672,1.58606919,-1.58606919,0.161562547,51.674956,-0.393443,511185,198576
St Anthony's Catholic Primary School **,2019,117495,0.74,0.26,4.5,4.9,4.1,108,110,107,1,0.430458064,1.467280999,1.060189421,0.785400177,1.102959875,0.670835944,1.882744968,2.283074816,1.834094096,1.866666667,2.116666667,0.749842524,0.430458064,1.467280999,1.882744968,2.283074816,1.834094096,0.785400177,1.102959875,0.670835944,3.275852832,-1.159186165,1.142962142,-0.393119617,-3.457605668,3.457605668,1.980779165,51.647769,-0.420099,509407,195512
St Anthony's Catholic Primary School **,2018,117495,0.74,0.18,4.9,2.9,3.7,108,107,107,1,0.430458064,0.573487196,0.560863274,0.785400177,0.080899997,0.670835944,2.061879392,1.375437496,1.663468508,2.016666667,2.566666667,0.94260804,0.430458064,0.573487196,2.061879392,1.375437496,1.663468508,0.785400177,0.080899997,0.670835944,3.11425651,-0.547589844,1.078804981,-0.13619694,-2.559699688,2.559699688,1.525729195,51.647769,-0.420099,509407,195512
St Anthony's Catholic Primary School **,2020,117495,0.76,0.24,4.3,5.9,4.1,107,109,108,1,0.562314947,1.243832548,1.009020947,0.443602416,0.762273249,1.028395528,1.793177756,2.736893476,1.834094096,2.4,2.933333333,1.076139433,0.562314947,1.243832548,1.793177756,2.736893476,1.834094096,0.443602416,0.762273249,1.028395528,3.264176235,-0.330842902,1.138326286,-0.062186853,-3.392724945,3.392724945,2.445535452,51.647769,-0.420099,509407,195512
St Meryl School,2019,117166,0.46,0.07,0.9,2.9,-1.7,105,105,102,2,-1.415538298,-0.655479283,-1.156993062,-0.239993105,-0.600473254,-1.116961976,0.270535151,1.375437496,-0.639976939,2.6,3.333333333,1.203972804,-1.415538298,-0.655479283,0.270535151,1.375437496,-0.639976939,-0.239993105,-0.600473254,-1.116961976,2.413320979,0.920012354,0.800518734,0.40345407,1.335031322,-1.335031322,1.561447557,51.62858,-0.37719,512423,193443
St Meryl School,2018,117166,0.6,0.17,0.5,2.7,-1.1,105,105,103,2,-0.492540117,0.46176297,-0.017193937,-0.239993105,-0.600473254,-0.759402392,0.091400727,1.284673764,-0.384038556,2.466666667,2.666666667,0.980829253,-0.492540117,0.46176297,0.091400727,1.284673764,-0.384038556,-0.239993105,-0.600473254,-0.759402392,2.57077978,0.095886886,0.863033212,0.117796041,0.460115371,-0.460115371,1.331221439,51.62858,-0.37719,512423,193443
St Meryl School,2020,117166,0.87,0.23,1.1,1.5,0,107,107,107,2,1.287527803,1.132108323,1.351752026,0.443602416,0.080899997,0.670835944,0.360102363,0.740091372,0.085181813,2.966666667,3.2,1.16315081,1.287527803,1.132108323,0.360102363,0.740091372,0.085181813,0.443602416,0.080899997,0.670835944,2.95322717,0.24677283,1.014872923,0.148277887,-1.664944124,1.664944124,0.180155214,51.62858,-0.37719,512423,193443
Woodhall School,2019,117194,0.56,0.07,0.9,4.3,0.8,103,103,102,2,-0.756253883,-0.655479283,-0.788677747,-0.923588627,-1.281846506,-1.116961976,0.270535151,2.01078362,0.42643299,2.033333333,1.666666667,0.510825624,-0.756253883,-0.655479283,0.270535151,2.01078362,0.42643299,-0.923588627,-1.281846506,-1.116961976,2.458747729,-0.792081063,0.818554116,-0.307728492,1.082618702,-1.082618702,2.739666788,51.620713,-0.383826,511983,192558
Woodhall School,2018,117194,0.5,0.07,2.1,2.7,2.4,102,102,102,2,-1.151824532,-0.655479283,-1.009666936,-1.265386387,-1.622533132,-1.116961976,0.807938424,1.284673764,1.108935345,2.033333333,1.466666667,0.382992252,-1.151824532,-0.655479283,0.807938424,1.284673764,1.108935345,-1.265386387,-1.622533132,-1.116961976,2.429982204,-0.963315537,0.807133593,-0.424141341,1.242453636,-1.242453636,2.760368482,51.620713,-0.383826,511983,192558
Woodhall School,2020,117194,0.32,0.09,0.1,-1.7,-3.9,101,101,99,3,-2.338536479,-0.432030833,-1.547802968,-1.607184148,-1.963219758,-2.189640728,-0.087733697,-0.712128339,-1.578417677,1.8,1.9,0.641853886,-2.338536479,-0.432030833,-0.087733697,-0.712128339,-1.578417677,-1.607184148,-1.963219758,-2.189640728,1.930643608,-0.030643608,0.608885598,0.032968288,4.017016242,-4.017016242,0.70128975,51.620713,-0.383826,511983,192558
Watton-at-Stone Primary and Nursery School,2019,117171,0.7,0.22,-0.1,1.9,-0.2,106,108,105,2,0.166744298,1.020384097,0.663200221,0.101804655,0.421586623,-0.044283224,-0.177300909,0.921618836,-0.000130982,1.633333333,2.533333333,0.929535959,0.166744298,1.020384097,-0.177300909,0.921618836,-0.000130982,0.101804655,0.421586623,-0.044283224,2.786737394,-0.25340406,0.948772957,-0.019236998,-0.739847786,0.739847786,0.510424609,51.855817,-0.113877,529994,219151
Watton-at-Stone Primary and Nursery School,2018,117171,0.66,0.09,-0.6,3.4,-0.4,106,109,106,2,-0.096969468,-0.432030833,-0.295530894,0.101804655,0.762273249,0.31327636,-0.401218939,1.602346826,-0.085443776,1.5,1.588235294,0.462623522,-0.096969468,-0.432030833,-0.401218939,1.602346826,-0.085443776,0.101804655,0.762273249,0.31327636,2.740108198,-1.151872904,0.930260179,-0.467636657,-0.480753811,0.480753811,0.879532959,51.855817,-0.113877,529994,219151
Watton-at-Stone Primary and Nursery School,2020,117171,0.65,0.03,-1.4,-0.8,-3.2,104,104,102,2,-0.16289791,-1.102376185,-0.706857036,-0.581790866,-0.94115988,-1.116961976,-0.759487787,-0.303691545,-1.279822897,1.233333333,1.8,0.587786665,-0.16289791,-1.102376185,-0.759487787,-0.303691545,-1.279822897,-0.581790866,-0.94115988,-1.116961976,2.252237248,-0.452237248,0.736565082,-0.148778418,2.230089102,-2.230089102,-0.107818003,51.855817,-0.113877,529994,219151
